medias	PUT	/medias/delete-files	bulk-delete-media-objects	Bulk Delete / Trash Files or Folders	[{"Location-Access":[]}]
objects	GET	/objects/{key}	get-object-schema-by-key	Get Object Schema by key / id	[{"bearer":["objects/schema.readonly"]}]
objects	PUT	/objects/{key}	update-custom-object	Update Object Schema By Key / Id	[{"bearer":["objects/schema.write"]}]
objects	GET	/objects/{schemaKey}/records/{id}	get-record-by-id	Get Record By Id	[{"bearer":[]}]
objects	PUT	/objects/{schemaKey}/records/{id}	update-object-record	Update Record	[{"bearer":[]}]
objects	DELETE	/objects/{schemaKey}/records/{id}	delete-object-record	Delete Record	[{"bearer":[]}]
objects	POST	/objects/{schemaKey}/records	create-object-record	Create Record	[{"bearer":["objects/record.write"]}]
objects	POST	/objects/{schemaKey}/records/search	search-object-records	Search Object Records	[{"bearer":["objects/record.readonly"]}]
objects	GET	/objects/	get-object-by-location-id	Get all objects for a location	[{"bearer":["objects/schema.readonly"]}]
objects	POST	/objects/	create-custom-object-schema	Create Custom Object	[{"Agency-Access":["objects/schema.write"]}]
opportunities	GET	/opportunities/search	search-opportunity	Search Opportunity	[{"bearer":["opportunities.readonly"]}]
opportunities	GET	/opportunities/pipelines	get-pipelines	Get Pipelines	[{"bearer":["opportunities.readonly"]}]
opportunities	GET	/opportunities/{id}	get-opportunity	Get Opportunity	[{"bearer":["opportunities.readonly"]}]
opportunities	DELETE	/opportunities/{id}	delete-opportunity	Delete Opportunity	[{"bearer":["opportunities.write"]}]
opportunities	PUT	/opportunities/{id}	update-opportunity	Update Opportunity	[{"bearer":["opportunities.write"]}]
opportunities	PUT	/opportunities/{id}/status	update-opportunity-status	Update Opportunity Status	[{"bearer":["opportunities.write"]}]
opportunities	POST	/opportunities/upsert	Upsert-opportunity	Upsert Opportunity	[{"bearer":["opportunities.write"]}]
opportunities	POST	/opportunities/{id}/followers	add-followers-opportunity	Add Followers	[{"bearer":["opportunities.write"]}]
opportunities	DELETE	/opportunities/{id}/followers	remove-followers-opportunity	Remove Followers	[{"bearer":["opportunities.write"]}]
opportunities	POST	/opportunities/	create-opportunity	Create Opportunity	[{"bearer":["opportunities.write"]}]
payments	POST	/payments/integrations/provider/whitelabel	create-integration provider	Create White-label Integration Provider	[{"Location-Access":["payments/integration.write"]}]
payments	GET	/payments/integrations/provider/whitelabel	list-integration-providers	List White-label Integration Providers	[{"Location-Access":["payments/integration.readonly"]}]
payments	GET	/payments/orders	list-orders	List Orders	[{"Location-Access":["payments/orders.readonly"]}]
payments	GET	/payments/orders/{orderId}	get-order-by-id	Get Order by ID	[{"Location-Access":["payments/orders.readonly"]}]
payments	POST	/payments/orders/{orderId}/record-payment	record-order-payment	Record Order Payment	[{"Location-Access":["payments/orders.collectPayment"]}]
payments	POST	/payments/orders/migrate-order-ps	post-migrate-order-payment-status	migration Endpoint for Order Payment Status	[{"Location-Access":[]}]
payments	POST	/payments/orders/{orderId}/fulfillments	create-order-fulfillment	Create order fulfillment	[{"Location-Access":["payments/orders.write"]}]
payments	GET	/payments/orders/{orderId}/fulfillments	list-order-fulfillment	List fulfillment	[{"Location-Access":["payments/orders.readonly"]}]
payments	GET	/payments/orders/{orderId}/notes	list-order-notes	List Order Notes	[{"Location-Access":[]}]
payments	GET	/payments/transactions	list-transactions	List Transactions	[{"Location-Access":["payments/transactions.readonly"]}]
payments	GET	/payments/transactions/{transactionId}	get-transaction-by-id	Get Transaction by ID	[{"Location-Access":["payments/transactions.readonly"]}]
payments	GET	/payments/subscriptions	list-subscriptions	List Subscriptions	[{"Location-Access":["payments/subscriptions.readonly"]}]
payments	GET	/payments/subscriptions/{subscriptionId}	get-subscription-by-id	Get Subscription by ID	[{"Location-Access":["payments/subscriptions.readonly"]}]
payments	GET	/payments/coupon/list	list-coupons	List Coupons	[{"Location-Access":["payments/coupons.readonly"]}]
payments	POST	/payments/coupon	create-coupon	Create Coupon	[{"Location-Access":["payments/coupons.write"]}]
payments	PUT	/payments/coupon	update-coupon	Update Coupon	[{"Location-Access":["payments/coupons.write"]}]
payments	DELETE	/payments/coupon	delete-coupon	Delete Coupon	[{"Location-Access":["payments/coupons.write"]}]
payments	GET	/payments/coupon	get-coupon	Fetch Coupon	[{"Location-Access":["payments/coupons.readonly"]}]
payments	POST	/payments/custom-provider/provider	create-integration	Create new integration	[{"Location-Access":["payments/custom-provider.write"]}]
payments	DELETE	/payments/custom-provider/provider	delete-integration	Deleting an existing integration	[{"Location-Access":["payments/custom-provider.write"]}]
payments	GET	/payments/custom-provider/connect	fetch-config	Fetch given provider config	[{"Location-Access":["payments/custom-provider.readonly"]}]
payments	POST	/payments/custom-provider/connect	create-config	Create new provider config	[{"Location-Access":["payments/custom-provider.write"]}]
payments	POST	/payments/custom-provider/disconnect	disconnect-config	Disconnect existing provider config	[{"Location-Access":["payments/custom-provider.write"]}]
payments	PUT	/payments/custom-provider/capabilities	custom-provider-marketplace-app-update-capabilities	Custom-provider marketplace app update capabilities	[{"Location-Access":["payments/custom-provider.write"]}]
phone-system	GET	/phone-system/number-pools	getNumberPoolList	List Number Pools	[{"Location-Access":["numberpools.read"]}]
phone-system	GET	/phone-system/numbers/location/{locationId}	active-numbers	List active numbers	[{"Location-Access":["phonenumbers.read"]}]
products	POST	/products/bulk-update	bulkUpdate	Bulk Update Products	[{"Location-Access":["products.write"]}]
products	POST	/products/bulk-update/edit	bulkEdit	Bulk Edit Products and Prices	[]
products	POST	/products/{productId}/price	create-price-for-product	Create Price for a Product	[{"Location-Access":["products/prices.write"]},{"Agency-Access":["products/prices.write"]}]
products	GET	/products/{productId}/price	list-prices-for-product	List Prices for a Product	[{"Location-Access":["products/prices.readonly"]},{"Agency-Access":["products/prices.readonly"]}]
products	GET	/products/inventory	get-list-inventory	List Inventory	[{"Location-Access":["products/prices.readonly"]},{"Agency-Access":["products/prices.readonly"]}]
products	POST	/products/inventory	update-inventory	Update Inventory	[{"Location-Access":["products/prices.write"]},{"Agency-Access":["products/prices.write"]}]
products	GET	/products/{productId}/price/{priceId}	get-price-by-id-for-product	Get Price by ID for a Product	[{"Location-Access":["products/prices.readonly"]},{"Agency-Access":["products/prices.readonly"]}]
products	PUT	/products/{productId}/price/{priceId}	update-price-by-id-for-product	Update Price by ID for a Product	[{"Location-Access":["products/prices.write"]},{"Agency-Access":["products/prices.write"]}]
products	DELETE	/products/{productId}/price/{priceId}	delete-price-by-id-for-product	Delete Price by ID for a Product	[{"Location-Access":["products/prices.write"]},{"Agency-Access":["products/prices.write"]}]
products	GET	/products/store/{storeId}/stats	get-product-store-stats	Fetch Product Store Stats	[{"Location-Access":["products.readonly"]}]
products	POST	/products/store/{storeId}	update-store-status	Action to include/exclude the product in store	[{"Location-Access":["products.write"]}]
products	POST	/products/store/{storeId}/priority	update-display-priority	Update product display priorities in store	[{"Location-Access":[]}]
products	GET	/products/collections	get-product-collection	Fetch Product Collections	[{"Location-Access":["products/collection.readonly"]}]
products	POST	/products/collections	create-product-collection	Create Product Collection	[{"Location-Access":["products/collection.write"]}]
products	GET	/products/collections/{collectionId}	get-product-collection-id	Get Details about individual product collection	[{"Location-Access":["products/collection.readonly"]}]
products	PUT	/products/collections/{collectionId}	update-product-collection	Update Product Collection	[{"Location-Access":["products/collection.write"]}]
products	DELETE	/products/collections/{collectionId}	delete-product-collection	Delete Product Collection	[{"Location-Access":["products/collection.write"]}]
products	GET	/products/reviews	get-product-reviews	Fetch Product Reviews	[{"Location-Access":["products.readonly"]}]
products	GET	/products/reviews/count	get-reviews-count	Fetch Review Count as per status	[{"Location-Access":["products.readonly"]}]
products	PUT	/products/reviews/{reviewId}	update-product-review	Update Product Reviews	[{"Location-Access":["products.write"]}]
products	DELETE	/products/reviews/{reviewId}	delete-product-review	Delete Product Review	[{"Location-Access":["products.write"]}]
products	POST	/products/reviews/bulk-update	bulk-update-product-review	Update Product Reviews	[{"Location-Access":["products.write"]}]
products	GET	/products/{productId}	get-product-by-id	Get Product by ID	[{"Location-Access":["products.readonly"]},{"Agency-Access":["products.readonly"]}]
products	DELETE	/products/{productId}	delete-product-by-id	Delete Product by ID	[{"Location-Access":["products.write"]},{"Agency-Access":["products.write"]}]
products	PUT	/products/{productId}	update-product-by-id	Update Product by ID	[{"Location-Access":["products.write"]},{"Agency-Access":["products.write"]}]
products	POST	/products/	create-product	Create Product	[{"Location-Access":["products.write"]},{"Agency-Access":["products.write"]}]
products	GET	/products/	list-invoices	List Products	[{"Location-Access":["products.readonly"]},{"Agency-Access":["products.readonly"]}]
proposals	GET	/proposals/document	list-documents-contracts	List documents	[{"Location-Access":[]},{"Agency-Access":[]}]
proposals	POST	/proposals/document/send	send-documents-contracts	Send document	[{"Location-Access":[]},{"Agency-Access":[]}]
proposals	GET	/proposals/templates	list-documents-contracts-templates	List templates	[{"Location-Access":[]},{"Agency-Access":[]}]
proposals	POST	/proposals/templates/send	send-documents-contracts-template	Send template	[{"Location-Access":[]},{"Agency-Access":[]}]
saas-api	GET	/saas-api/public-api/locations	locations-deprecated	Get locations by stripeId with companyId	[{"Agency-Access":[]}]
saas-api	PUT	/saas-api/public-api/update-saas-subscription/{locationId}	update-saas-subscription-deprecated	Update SaaS subscription	[{"Agency-Access":[]}]
saas-api	POST	/saas-api/public-api/bulk-disable-saas/{companyId}	bulk-disable-saas-deprecated	Disable SaaS for locations	[{"Agency-Access":[]}]
saas-api	POST	/saas-api/public-api/enable-saas/{locationId}	enable-saas-location-deprecated	Enable SaaS for Sub-Account (Formerly Location)	[{"Agency-Access":[]}]
saas-api	POST	/saas-api/public-api/pause/{locationId}	pause-location-deprecated	Pause location	[{"Agency-Access":[]}]
saas-api	POST	/saas-api/public-api/update-rebilling/{companyId}	update-rebilling-deprecated	Update Rebilling	[{"Agency-Access":[]}]
saas-api	GET	/saas-api/public-api/agency-plans/{companyId}	get-agency-plans-deprecated	Get Agency Plans	[{"Agency-Access":[]}]
saas-api	GET	/saas-api/public-api/get-saas-subscription/{locationId}	get-location-subscription-deprecated	Get Location Subscription Details	[{"Agency-Access":[]}]
saas-api	POST	/saas-api/public-api/bulk-enable-saas/{companyId}	bulk-enable-saas-deprecated	Bulk Enable SaaS	[{"Agency-Access":[]}]
saas-api	GET	/saas-api/public-api/saas-locations/{companyId}	get-saas-locations-deprecated	Get SaaS Locations	[{"Agency-Access":[]}]
saas-api	GET	/saas-api/public-api/saas-plan/{planId}	get-saas-plan-deprecated	Get SaaS Plan	[{"Agency-Access":[]}]
saas-api	GET	/saas/locations	locations	Get locations by stripeId with companyId	[{"Agency-Access":[]}]
saas-api	PUT	/saas/update-saas-subscription/{locationId}	generate-payment-link	Update SaaS subscription	[{"Agency-Access":[]}]
saas-api	POST	/saas/bulk-disable-saas/{companyId}	bulk-disable-saas	Disable SaaS for locations	[{"Agency-Access":[]}]
saas-api	POST	/saas/enable-saas/{locationId}	enable-saas-location	Enable SaaS for Sub-Account (Formerly Location)	[{"Agency-Access":[]}]
saas-api	POST	/saas/pause/{locationId}	pause-location	Pause location	[{"Agency-Access":[]}]
saas-api	POST	/saas/update-rebilling/{companyId}	update-rebilling	Update Rebilling	[{"Agency-Access":[]}]
saas-api	GET	/saas/agency-plans/{companyId}	get-agency-plans	Get Agency Plans	[{"Agency-Access":[]}]
saas-api	GET	/saas/get-saas-subscription/{locationId}	get-location-subscription	Get Location Subscription Details	[{"Agency-Access":[]}]
saas-api	POST	/saas/bulk-enable-saas/{companyId}	bulk-enable-saas	Bulk Enable SaaS	[{"Agency-Access":[]}]
saas-api	GET	/saas/saas-locations/{companyId}	get-saas-locations	Get SaaS Locations	[{"Agency-Access":[]}]
saas-api	GET	/saas/saas-plan/{planId}	get-saas-plan	Get SaaS Plan	[{"Agency-Access":[]}]
snapshots	GET	/snapshots/	get-custom-snapshots	Get Snapshots	[{"Agency-Access":[]}]
snapshots	POST	/snapshots/share/link	create-snapshot-share-link	Create Snapshot Share Link	[{"Agency-Access":[]}]
snapshots	GET	/snapshots/snapshot-status/{snapshotId}	get-snapshot-push	Get Snapshot Push between Dates	[{"Agency-Access":[]}]
snapshots	GET	/snapshots/snapshot-status/{snapshotId}/location/{locationId}	get-latest-snapshot-push	Get Last Snapshot Push	[{"Agency-Access":[]}]
social-media-posting	GET	/social-media-posting/oauth/google/start	start-google-oauth	Starts OAuth For Google Account	[{"bearer":["socialplanner/oauth.readonly"]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/google/locations/{accountId}	get-google-locations	Get google business locations	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/google/locations/{accountId}	set-google-locations	Set google business locations	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/{locationId}/posts/list	get-posts	Get posts	[{"bearer":["socialplanner/post.readonly"]}]
social-media-posting	POST	/social-media-posting/{locationId}/posts	create-post	Create post	[{"bearer":["socialplanner/post.write"]}]
social-media-posting	GET	/social-media-posting/{locationId}/posts/{id}	get-post	Get post	[{"bearer":[]}]
social-media-posting	PUT	/social-media-posting/{locationId}/posts/{id}	edit-post	Edit post	[{"bearer":[]}]
social-media-posting	DELETE	/social-media-posting/{locationId}/posts/{id}	delete-post	Delete Post	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/{locationId}/posts/bulk-delete	bulk-delete-social-planner-posts	Bulk Delete Social Planner Posts	[]
social-media-posting	GET	/social-media-posting/{locationId}/accounts	get-account	Get Accounts	[{"bearer":["socialplanner/account.readonly"]}]
social-media-posting	DELETE	/social-media-posting/{locationId}/accounts/{id}	delete-account	Delete Account	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/facebook/start	start-facebook-oauth	Starts OAuth For Facebook Account	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/facebook/accounts/{accountId}	get-facebook-page-group	Get facebook pages	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/facebook/accounts/{accountId}	attach-facebook-page-group	Attach facebook pages	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/instagram/start	start-instagram-oauth	Starts OAuth For Instagram Account	[{"bearer":["socialplanner/oauth.readonly"]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/instagram/accounts/{accountId}	get-instagram-page-group	Get Instagram Professional Accounts	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/instagram/accounts/{accountId}	attach-instagram-page-group	Attach Instagram Professional Accounts	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/linkedin/start	start-linkedin-oauth	Starts OAuth For LinkedIn Account	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/linkedin/accounts/{accountId}	get-linkedin-page-profile	Get Linkedin pages and profile	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/linkedin/accounts/{accountId}	attach-linkedin-page-profile	Attach linkedin pages and profile	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/twitter/start	start-twitter-oauth	Starts OAuth For Twitter Account	[{"bearer":["socialplanner/oauth.readonly"]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/twitter/accounts/{accountId}	get-twitter-profile	Get Twitter profile	[]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/twitter/accounts/{accountId}	attach-twitter-profile	Attach Twitter profile	[]
social-media-posting	POST	/social-media-posting/{locationId}/csv	upload-csv	Upload CSV	[{"bearer":["socialplanner/csv.write"]}]
social-media-posting	GET	/social-media-posting/{locationId}/csv	get-upload-status	Get Upload Status	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/{locationId}/set-accounts	set-accounts	Set Accounts	[{"bearer":["socialplanner/csv.write"]}]
social-media-posting	GET	/social-media-posting/{locationId}/csv/{id}	get-csv-post	Get CSV Post	[{"bearer":[]}]
social-media-posting	PATCH	/social-media-posting/{locationId}/csv/{id}	start-csv-finalize	Start CSV Finalize	[{"bearer":[]}]
social-media-posting	DELETE	/social-media-posting/{locationId}/csv/{id}	delete-csv	Delete CSV	[{"bearer":[]}]
social-media-posting	DELETE	/social-media-posting/{locationId}/csv/{csvId}/post/{postId}	delete-csv-post	Delete CSV Post	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/tiktok/start	start-tiktok-oauth	Starts OAuth For Tiktok Account	[{"bearer":["socialplanner/oauth.readonly"]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/tiktok/accounts/{accountId}	get-tiktok-profile	Get Tiktok profile	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/oauth/{locationId}/tiktok/accounts/{accountId}	attach-tiktok-profile	Attach Tiktok profile	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/oauth/tiktok-business/start	start-tiktok-business-oauth	Starts OAuth For Tiktok Business Account	[{"bearer":["socialplanner/oauth.readonly"]}]
social-media-posting	GET	/social-media-posting/oauth/{locationId}/tiktok-business/accounts/{accountId}	get-tiktok-business-profile	Get Tiktok Business profile	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/{locationId}/categories	get-categories-location-id	Get categories by location id	[{"bearer":["socialplanner/category.readonly"]}]
social-media-posting	GET	/social-media-posting/{locationId}/categories/{id}	get-categories-id	Get categories by id	[{"bearer":[]}]
social-media-posting	GET	/social-media-posting/{locationId}/tags	get-tags-location-id	Get tags by location id	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/{locationId}/tags/details	get-tags-by-ids	Get tags by ids	[{"bearer":[]}]
social-media-posting	POST	/social-media-posting/statistics	get-social-media-statistics	Get Social Media Statistics	[]
store	POST	/store/shipping-zone	create-shipping-zone	Create Shipping Zone	[{"Location-Access":[]}]
store	GET	/store/shipping-zone	list-shipping-zones	List Shipping Zones	[{"Location-Access":[]}]
store	GET	/store/shipping-zone/{shippingZoneId}	get-shipping-zones	Get Shipping Zone	[{"Location-Access":[]}]
store	PUT	/store/shipping-zone/{shippingZoneId}	update-shipping-zone	Update Shipping Zone	[{"Location-Access":[]}]
store	DELETE	/store/shipping-zone/{shippingZoneId}	delete-shipping-zone	Delete shipping zone	[{"Location-Access":[]}]
store	POST	/store/shipping-zone/shipping-rates	get-available-shipping-zones	Get available shipping rates	[]
store	POST	/store/shipping-zone/{shippingZoneId}/shipping-rate	create-shipping-rate	Create Shipping Rate	[{"Location-Access":[]}]
store	GET	/store/shipping-zone/{shippingZoneId}/shipping-rate	list-shipping-rates	List Shipping Rates	[{"Location-Access":[]}]
store	GET	/store/shipping-zone/{shippingZoneId}/shipping-rate/{shippingRateId}	get-shipping-rates	Get Shipping Rate	[{"Location-Access":[]}]
store	PUT	/store/shipping-zone/{shippingZoneId}/shipping-rate/{shippingRateId}	update-shipping-rate	Update Shipping Rate	[{"Location-Access":[]}]
store	DELETE	/store/shipping-zone/{shippingZoneId}/shipping-rate/{shippingRateId}	delete-shipping-rate	Delete shipping rate	[{"Location-Access":[]}]
store	POST	/store/shipping-carrier	create-shipping-carrier	Create Shipping Carrier	[{"Location-Access":[]}]
store	GET	/store/shipping-carrier	list-shipping-carriers	List Shipping Carriers	[{"Location-Access":[]}]
store	GET	/store/shipping-carrier/{shippingCarrierId}	get-shipping-carriers	Get Shipping Carrier	[{"Location-Access":[]}]
store	PUT	/store/shipping-carrier/{shippingCarrierId}	update-shipping-carrier	Update Shipping Carrier	[{"Location-Access":[]}]
store	DELETE	/store/shipping-carrier/{shippingCarrierId}	delete-shipping-carrier	Delete shipping carrier	[{"Location-Access":[]}]
store	POST	/store/store-setting	create-store-setting	Create/Update Store Settings	[{"Location-Access":[]}]
store	GET	/store/store-setting	get-store-settings	Get Store Settings	[{"Location-Access":[]}]
surveys	GET	/surveys/submissions	get-surveys-submissions	Get Surveys Submissions	[{"bearer":["surveys.readonly"]}]
surveys	GET	/surveys/	get-surveys	Get Surveys	[{"bearer":["surveys.readonly"]}]
users	GET	/users/search	search-users	Search Users	[{"Agency-Access":["users.readonly"]},{"Location-Access":["users.readonly"]}]
users	POST	/users/search/filter-by-email	filter-users-by-email	Filter Users by Email	[{"Agency-Access":["users.readonly"]},{"Location-Access":["users.readonly"]}]
users	GET	/users/{userId}	get-user	Get User	[{"Agency-Access":["users.readonly"]},{"Location-Access":["users.readonly"]}]
users	PUT	/users/{userId}	update-user	Update User	[{"Agency-Access":["users.write"]},{"Location-Access":["users.write"]}]
users	DELETE	/users/{userId}	delete-user	Delete User	[{"Agency-Access":["users.write"]},{"Location-Access":["users.write"]}]
users	GET	/users/	get-user-by-location	Get User by Location	[{"Location-Access":["users.readonly"]}]
users	POST	/users/	create-user	Create User	[{"Agency-Access":["users.write"]},{"Location-Access":["users.write"]}]
voice-ai	POST	/voice-ai/agents	create-agent	Create Agent	[{"bearer":["voice-ai-agents.write"]}]
voice-ai	GET	/voice-ai/agents	get-agents	List Agents	[{"bearer":["voice-ai-agents.readonly"]}]
voice-ai	PATCH	/voice-ai/agents/{agentId}	patch-agent	Patch Agent	[{"bearer":["voice-ai-agents.write"]}]
voice-ai	GET	/voice-ai/agents/{agentId}	get-agent	Get Agent	[{"bearer":["voice-ai-agents.readonly"]}]
voice-ai	DELETE	/voice-ai/agents/{agentId}	delete-agent	Delete Agent	[{"bearer":["voice-ai-agents.write"]}]
voice-ai	GET	/voice-ai/dashboard/call-logs	get-call-logs	List Call Logs	[{"bearer":["voice-ai-dashboard.readonly"]}]
voice-ai	GET	/voice-ai/dashboard/call-logs/{callId}	getCallLog	Get Call Log	[{"bearer":["voice-ai-dashboard.readonly"]}]
voice-ai	POST	/voice-ai/actions	create-action	Create Agent Action	[{"bearer":["voice-ai-agent-goals.write"]}]
voice-ai	PUT	/voice-ai/actions/{actionId}	update-action	Update Agent Action	[{"bearer":["voice-ai-agent-goals.write"]}]
voice-ai	GET	/voice-ai/actions/{actionId}	get-action	Get Agent Action	[{"bearer":["voice-ai-agent-goals.readonly"]}]
voice-ai	DELETE	/voice-ai/actions/{actionId}	delete-action	Delete Agent Action	[{"bearer":["voice-ai-agent-goals.write"]}]
workflows	GET	/workflows/	get-workflow	Get Workflow	[{"bearer":["workflows.readonly"]}]
